Transaction_ID,Customer_ID,Transaction_Date,Merchant_Name,Merchant_Category,Amount,Payment_Mode,Reward_Points,Transaction_Status,Fraud_Flag,Outstanding_Balance
T201681,C101746,2024-04-24,IndianOil,Fuel,7297,Tap,72,Success,No,34197
T201682,C100909,2025-08-03,Croma,Electronics,37781,Chip,377,Success,No,172640
T201683,C101136,2025-08-11,Taj Hotels,Hotels,3806,Tap,38,Success,No,286
T201684,C102418,2024-08-17,Flipkart,Shopping,8199,Online,81,Success,No,79544
T201685,C101333,2024-06-01,Amazon,Shopping,8104,Chip,81,Success,No,237938
T201686,C101393,2024-05-10,Apollo,Healthcare,7018,Chip,70,Success,No,9364
T201687,C100402,2025-11-02,IndianOil,Fuel,1770,Chip,17,Success,No,125503
T201688,C100391,2024-02-15,Reliance Fresh,Grocery,5476,Chip,54,Success,No,88656
T201689,C101257,2024-06-23,HP,Fuel,8706,Chip,87,Success,No,54309
T201690,C100964,2025-07-25,Coursera,Education,3071,Online,30,Success,No,17500
T201691,C100786,2024-11-07,HP,Fuel,7874,Chip,78,Success,No,301738
T201692,C101184,2025-07-29,Electricity,Utilities,4172,Online,41,Success,No,185209
T201693,C102362,2025-07-21,IndianOil,Fuel,2129,Chip,21,Success,No,222429
T201694,C102010,2025-04-02,KFC,Dining,8551,Swipe,85,Success,Yes,109649
T201695,C102364,2024-10-03,DMart,Grocery,1320,Chip,13,Success,No,39530
T201696,C101209,2025-07-10,Reliance Fresh,Grocery,4659,Swipe,46,Success,No,121272
T201697,C101781,2025-02-09,IndianOil,Fuel,7397,Chip,73,Success,No,139766
T201698,C100689,2024-01-16,Electricity,Utilities,5155,Tap,51,Success,No,3999
T201699,C102170,2024-07-28,HP,Fuel,5374,Tap,53,Success,No,17061
T201700,C102719,2025-08-01,Apollo,Healthcare,8475,Chip,84,Success,No,23487
T201701,C101276,2025-05-07,Taj Hotels,Hotels,2332,Chip,23,Success,No,258030
T201702,C100379,2024-10-28,IRCTC,Travel,28828,Swipe,288,Success,No,111717
T201703,C101904,2025-01-25,Electricity,Utilities,3644,Online,36,Success,No,8460
T201704,C101748,2024-08-06,Flipkart,Shopping,1097,Chip,10,Success,No,210548
T201705,C101203,2024-12-06,DMart,Grocery,7157,Tap,71,Success,No,77369
T201706,C102686,2024-09-18,IndianOil,Fuel,8129,Swipe,81,Success,No,24944
T201707,C102453,2025-08-08,Croma,Electronics,61246,Chip,612,Success,Yes,254618
T201708,C101548,2025-06-13,KFC,Dining,933,Chip,9,Success,No,389093
T201709,C102152,2024-05-10,Croma,Electronics,51369,Tap,513,Success,No,78268
T201710,C100867,2024-03-03,IRCTC,Travel,32059,Online,320,Success,No,168437
T201711,C101246,2025-01-28,IndianOil,Fuel,9529,Online,95,Success,No,114736
T201712,C102330,2025-09-28,Amazon,Shopping,496,Tap,4,Success,No,8966
T201713,C100921,2024-01-12,MakeMyTrip,Travel,30791,Swipe,307,Success,No,336405
T201714,C100300,2024-10-11,Flipkart,Shopping,8940,Tap,89,Success,No,137915
T201715,C101269,2024-09-26,HP,Fuel,8924,Tap,89,Success,No,58623
T201716,C102333,2024-03-27,Reliance Fresh,Grocery,4364,Tap,43,Success,No,47390
T201717,C102833,2025-07-31,Apollo,Healthcare,6978,Chip,69,Success,No,5043
T201718,C100776,2025-11-26,Reliance Fresh,Grocery,8266,Chip,82,Success,No,78217
T201719,C102509,2024-03-21,PVR,Entertainment,1272,Tap,12,Success,No,329080
T201720,C101565,2024-09-17,DMart,Grocery,6450,Tap,64,Failed,No,9458
T201721,C100655,2024-02-11,Vijay Sales,Electronics,68145,Tap,681,Success,No,1776
T201722,C100265,2025-01-29,Reliance Fresh,Grocery,4275,Chip,42,Success,No,60550
T201723,C100863,2025-07-18,Apollo,Healthcare,5850,Chip,58,Success,No,147877
T201724,C102203,2024-07-16,HP,Fuel,2304,Swipe,23,Success,No,43597
T201725,C102994,2025-11-14,Vijay Sales,Electronics,10470,Swipe,104,Success,No,178927
T201726,C101520,2025-11-22,Coursera,Education,2998,Swipe,29,Success,No,291961
T201727,C101750,2025-03-25,MakeMyTrip,Travel,40506,Swipe,405,Success,No,11290
T201728,C101427,2025-11-08,Croma,Electronics,56832,Online,568,Success,No,63464
T201729,C100212,2025-12-18,IndianOil,Fuel,753,Chip,7,Success,No,81951
T201730,C101298,2024-04-12,Flipkart,Shopping,7830,Online,78,Success,No,197002
T201731,C101161,2025-10-21,HP,Fuel,4655,Chip,46,Success,No,383226
T201732,C101723,2024-03-31,Amazon,Shopping,8984,Chip,89,Success,No,70580
T201733,C101205,2025-05-19,Croma,Electronics,35732,Chip,357,Success,No,36575
T201734,C100406,2024-11-02,Flipkart,Shopping,9515,Tap,95,Success,No,109369
T201735,C101291,2024-09-18,Electricity,Utilities,6399,Online,63,Success,No,71357
T201736,C100673,2025-05-21,Electricity,Utilities,4838,Swipe,48,Success,No,527578
T201737,C101879,2025-03-04,Taj Hotels,Hotels,7938,Tap,79,Success,No,62566
T201738,C101251,2024-05-31,Amazon,Shopping,7518,Tap,75,Success,No,287504
T201739,C101233,2025-04-02,IRCTC,Travel,16171,Tap,161,Success,No,74927
T201740,C102679,2025-12-09,Vijay Sales,Electronics,56792,Swipe,567,Success,No,60158
T201741,C101360,2024-12-16,DMart,Grocery,6076,Chip,60,Success,No,66154
T201742,C101793,2024-11-22,Vijay Sales,Electronics,2131,Swipe,21,Success,No,117309
T201743,C101042,2025-11-18,Flipkart,Shopping,3582,Online,35,Success,No,85474
T201744,C101994,2024-04-23,Reliance Fresh,Grocery,4646,Tap,46,Success,No,252349
T201745,C100115,2024-01-19,Dominos,Dining,7768,Swipe,77,Success,No,382929
T201746,C102574,2025-12-09,Dominos,Dining,4295,Tap,42,Success,No,325535
T201747,C100958,2024-09-21,Coursera,Education,6165,Tap,61,Success,No,64305
T201748,C102065,2025-02-03,MedPlus,Pharmacy,5948,Online,59,Success,No,248197
T201749,C100348,2024-12-07,HP,Fuel,4548,Swipe,45,Failed,No,118578
T201750,C100210,2025-04-26,Electricity,Utilities,261,Chip,2,Success,No,769372
T201751,C102158,2025-07-23,Amazon,Shopping,7879,Online,78,Success,No,66520
T201752,C102850,2025-02-16,PVR,Entertainment,2681,Swipe,26,Success,No,111772
T201753,C100180,2025-04-20,Dominos,Dining,8952,Online,89,Success,No,101956
T201754,C101465,2024-10-19,Electricity,Utilities,8963,Chip,89,Success,No,78651
T201755,C101593,2025-03-18,KFC,Dining,7996,Tap,79,Success,No,13449
T201756,C101982,2025-03-06,Vijay Sales,Electronics,68978,Tap,689,Success,No,13916
T201757,C101254,2024-12-07,Taj Hotels,Hotels,6483,Swipe,64,Success,No,76276
T201758,C102999,2024-04-11,Electricity,Utilities,2944,Online,29,Success,No,37827
T201759,C102874,2024-05-25,Reliance Fresh,Grocery,7905,Chip,79,Success,No,267190
T201760,C101529,2025-08-16,Croma,Electronics,2870,Swipe,28,Success,No,161414
T201761,C102761,2025-08-10,HP,Fuel,5009,Chip,50,Success,No,226595
T201762,C103001,2025-11-19,MedPlus,Pharmacy,1700,Tap,17,Success,No,49720
T201763,C102530,2025-03-06,Amazon,Shopping,2033,Tap,20,Success,No,157562
T201764,C102736,2024-04-06,IndianOil,Fuel,8986,Tap,89,Success,No,628676
T201765,C101089,2024-07-12,PVR,Entertainment,1671,Chip,16,Success,No,3603
T201766,C102834,2025-11-27,Coursera,Education,6120,Online,61,Success,No,56652
T201767,C101503,2025-07-25,Amazon,Shopping,3652,Chip,36,Success,No,198060
T201768,C100518,2025-04-30,Vijay Sales,Electronics,20942,Online,209,Success,No,31763
T201769,C101985,2024-07-02,HP,Fuel,979,Online,9,Failed,No,95817
T201770,C100922,2024-06-11,Coursera,Education,7537,Tap,75,Success,No,52563
T201771,C101040,2025-09-12,PVR,Entertainment,5875,Chip,58,Success,No,80922
T201772,C102100,2025-07-25,Electricity,Utilities,8472,Online,84,Success,No,413741
T201773,C100895,2025-08-31,Apollo,Healthcare,8459,Swipe,84,Success,No,35179
T201774,C102283,2025-05-24,Reliance Fresh,Grocery,7348,Online,73,Success,No,67400
T201775,C100808,2025-09-03,Amazon,Shopping,4926,Online,49,Success,No,86715
T201776,C102654,2024-11-20,Flipkart,Shopping,5236,Online,52,Success,No,105205
T201777,C102447,2025-12-22,DMart,Grocery,2405,Swipe,24,Success,No,81257
T201778,C102037,2025-12-05,Coursera,Education,2306,Chip,23,Success,No,65366
T201779,C100881,2024-10-25,DMart,Grocery,7019,Online,70,Success,No,52266
T201780,C101366,2024-03-05,Coursera,Education,590,Swipe,5,Success,No,109589
T201781,C101214,2024-04-03,Electricity,Utilities,8474,Chip,84,Success,No,29523
T201782,C102437,2025-08-03,DMart,Grocery,1174,Chip,11,Success,No,72150
T201783,C100934,2024-08-26,PVR,Entertainment,5989,Swipe,59,Success,No,65492
T201784,C100096,2025-10-10,PVR,Entertainment,3591,Swipe,35,Success,No,126110
T201785,C101151,2024-06-24,Electricity,Utilities,1700,Online,17,Success,No,296579
T201786,C100134,2024-01-16,DMart,Grocery,2709,Swipe,27,Success,No,68439
T201787,C100902,2025-02-16,Reliance Fresh,Grocery,5582,Swipe,55,Success,No,111766
T201788,C100993,2025-07-09,PVR,Entertainment,1492,Swipe,14,Success,No,357974
T201789,C102862,2024-02-03,HP,Fuel,1467,Tap,14,Success,No,16220
T201790,C101540,2025-09-17,Reliance Fresh,Grocery,4071,Online,40,Success,No,171954
T201791,C101807,2025-05-21,Electricity,Utilities,7995,Online,79,Success,No,143670
T201792,C101113,2025-01-20,Croma,Electronics,43004,Chip,430,Success,No,348428
T201793,C101542,2024-02-28,Croma,Electronics,35930,Online,359,Success,No,34201
T201794,C101522,2024-09-21,Electricity,Utilities,1896,Swipe,18,Success,No,88476
T201795,C102759,2025-07-25,IRCTC,Travel,65504,Swipe,655,Success,No,294522
T201796,C102904,2024-12-28,DMart,Grocery,1339,Online,13,Success,No,86591
T201797,C102654,2024-02-17,IRCTC,Travel,64574,Tap,645,Success,No,341939
T201798,C100806,2025-10-01,Apollo,Healthcare,4998,Tap,49,Success,No,18009
T201799,C100384,2024-03-03,Reliance Fresh,Grocery,8188,Tap,81,Failed,No,282495
T201800,C102742,2024-06-30,Reliance Fresh,Grocery,2129,Online,21,Success,No,217606
T201801,C101209,2025-07-30,HP,Fuel,804,Swipe,8,Success,No,215472
T201802,C100266,2025-03-25,DMart,Grocery,7395,Swipe,73,Success,No,20603
T201803,C101918,2024-06-06,KFC,Dining,4436,Chip,44,Success,No,247677
T201804,C101141,2024-11-16,MedPlus,Pharmacy,6513,Tap,65,Success,No,6209
T201805,C101107,2024-01-15,Electricity,Utilities,5382,Swipe,53,Success,No,56678
T201806,C100885,2024-01-07,Electricity,Utilities,5799,Swipe,57,Success,No,281482
T201807,C101351,2025-01-06,Vijay Sales,Electronics,72661,Online,726,Success,No,48198
T201808,C102968,2025-05-14,Reliance Fresh,Grocery,8016,Chip,80,Success,No,448653
T201809,C101769,2024-04-30,DMart,Grocery,2997,Tap,29,Success,No,307334
T201810,C101887,2025-01-07,DMart,Grocery,1914,Online,19,Success,No,92644
T201811,C101790,2025-06-20,HP,Fuel,7699,Swipe,76,Success,No,28513
T201812,C102846,2025-12-05,Amazon,Shopping,5757,Online,57,Success,No,150247
T201813,C101556,2024-01-30,Electricity,Utilities,9781,Swipe,97,Success,No,282853
T201814,C101680,2025-06-28,Amazon,Shopping,5707,Chip,57,Success,No,7972
T201815,C102115,2025-11-04,DMart,Grocery,9264,Swipe,92,Success,No,257367
T201816,C100872,2024-09-03,Reliance Fresh,Grocery,2859,Online,28,Success,No,208780
T201817,C100932,2024-04-18,HP,Fuel,5622,Tap,56,Success,No,81624
T201818,C100509,2025-08-09,Dominos,Dining,1359,Online,13,Success,No,128786
T201819,C102273,2025-01-30,Coursera,Education,8975,Swipe,89,Success,No,101115
T201820,C102389,2024-03-03,MedPlus,Pharmacy,6255,Chip,62,Success,No,18912
T201821,C100373,2025-01-31,HP,Fuel,5991,Tap,59,Success,No,2571
T201822,C102511,2025-05-24,Flipkart,Shopping,3447,Swipe,34,Success,No,73249
T201823,C100692,2025-10-17,Electricity,Utilities,4810,Swipe,48,Success,No,26682
T201824,C102578,2025-12-29,Dominos,Dining,8542,Chip,85,Success,No,126273
T201825,C102577,2025-10-27,MedPlus,Pharmacy,7154,Online,71,Success,No,41049
T201826,C101175,2025-04-26,Apollo,Healthcare,725,Tap,7,Success,No,128438
T201827,C101412,2025-10-12,Coursera,Education,4730,Tap,47,Success,No,53413
T201828,C102319,2025-11-01,MakeMyTrip,Travel,7660,Swipe,76,Failed,No,512306
T201829,C101019,2025-12-03,Electricity,Utilities,4407,Swipe,44,Success,No,574
T201830,C101147,2025-05-17,PVR,Entertainment,2037,Tap,20,Success,No,343694
T201831,C100585,2025-01-26,Croma,Electronics,71133,Chip,711,Success,No,3193
T201832,C100178,2024-07-07,Reliance Fresh,Grocery,143,Swipe,1,Success,No,29320
T201833,C100384,2024-04-29,Apollo,Healthcare,1295,Chip,12,Success,No,29405
T201834,C100301,2025-04-30,Reliance Fresh,Grocery,1420,Tap,14,Success,No,133731
T201835,C101603,2025-06-27,Apollo,Healthcare,3512,Tap,35,Success,No,31552
T201836,C101355,2025-12-31,IRCTC,Travel,12235,Swipe,122,Success,No,5784
T201837,C100838,2025-03-14,IndianOil,Fuel,4603,Chip,46,Success,No,173654
T201838,C100031,2025-07-29,Coursera,Education,7846,Tap,78,Success,No,50157
T201839,C101389,2025-01-13,HP,Fuel,3427,Chip,34,Success,No,707144
T201840,C101971,2025-02-25,IndianOil,Fuel,6251,Swipe,62,Success,No,52086
T201841,C101333,2025-09-22,Reliance Fresh,Grocery,2116,Swipe,21,Success,No,155754
T201842,C101637,2024-10-21,Amazon,Shopping,9397,Chip,93,Success,No,303354
T201843,C101985,2024-11-09,HP,Fuel,5833,Tap,58,Success,No,86217
T201844,C101011,2025-01-11,Taj Hotels,Hotels,6208,Swipe,62,Success,No,61520
T201845,C102178,2025-10-30,IRCTC,Travel,14368,Swipe,143,Success,No,244014
T201846,C101257,2024-05-11,Vijay Sales,Electronics,53951,Chip,539,Success,No,24310
T201847,C100636,2025-10-08,IndianOil,Fuel,4043,Chip,40,Success,No,275331
T201848,C101718,2025-12-31,Flipkart,Shopping,166,Chip,1,Success,No,80030
T201849,C101682,2025-03-21,DMart,Grocery,497,Online,4,Success,No,71600
T201850,C101940,2024-02-13,IRCTC,Travel,5356,Chip,53,Success,No,407579
T201851,C101111,2024-07-29,HP,Fuel,7089,Online,70,Success,No,187130
T201852,C100782,2025-04-16,MakeMyTrip,Travel,26477,Swipe,264,Success,No,295824
T201853,C102858,2025-04-22,Amazon,Shopping,4926,Tap,49,Success,No,90101
T201854,C102171,2024-07-11,IRCTC,Travel,18267,Online,182,Success,No,217070
T201855,C102208,2025-07-11,MakeMyTrip,Travel,66355,Online,663,Success,No,111048
T201856,C102618,2024-06-12,Reliance Fresh,Grocery,8360,Online,83,Success,No,114719
T201857,C101998,2024-11-26,DMart,Grocery,6153,Swipe,61,Success,No,49470
T201858,C101993,2024-04-13,MakeMyTrip,Travel,59028,Online,590,Success,No,37419
T201859,C100866,2024-09-27,Croma,Electronics,16262,Swipe,162,Success,No,27804
T201860,C102415,2025-07-18,IRCTC,Travel,33979,Swipe,339,Success,No,119551
T201861,C102123,2024-11-21,Coursera,Education,8848,Online,88,Success,No,104322
T201862,C101911,2025-11-17,Apollo,Healthcare,6438,Swipe,64,Success,No,18414
T201863,C100896,2025-08-14,Apollo,Healthcare,4976,Online,49,Success,No,79408
T201864,C101570,2025-12-20,Amazon,Shopping,498,Chip,4,Success,No,4516
T201865,C101822,2024-01-24,IRCTC,Travel,31715,Tap,317,Success,No,130152
T201866,C102726,2025-10-08,Reliance Fresh,Grocery,8072,Online,80,Success,No,61586
T201867,C101001,2025-11-15,Apollo,Healthcare,2837,Tap,28,Success,No,250620
T201868,C102967,2024-09-09,Taj Hotels,Hotels,7972,Chip,79,Success,No,132136
T201869,C102707,2025-10-26,DMart,Grocery,7465,Online,74,Success,No,184474
T201870,C102052,2025-06-17,Croma,Electronics,69289,Tap,692,Failed,No,57741
T201871,C100333,2024-10-28,PVR,Entertainment,322,Online,3,Success,No,235416
T201872,C100383,2025-10-08,Reliance Fresh,Grocery,8472,Chip,84,Success,No,44950
T201873,C102662,2025-02-15,PVR,Entertainment,2552,Online,25,Success,No,442405
T201874,C100210,2025-04-28,Amazon,Shopping,7689,Tap,76,Success,No,440426
T201875,C100567,2024-08-21,Croma,Electronics,13062,Chip,130,Success,No,109275
T201876,C100824,2024-08-30,Apollo,Healthcare,9227,Chip,92,Success,No,28656
T201877,C101156,2025-03-09,HP,Fuel,2358,Online,23,Success,No,132584
T201878,C100731,2025-05-24,IRCTC,Travel,11487,Tap,114,Success,No,48880
T201879,C101158,2025-08-16,IRCTC,Travel,26415,Chip,264,Success,No,160120
T201880,C102535,2024-03-20,DMart,Grocery,6090,Chip,60,Success,Yes,6853
T201881,C101681,2024-03-18,Dominos,Dining,6495,Tap,64,Success,No,56877
T201882,C100106,2024-12-30,MedPlus,Pharmacy,204,Tap,2,Success,No,205640
T201883,C100304,2024-10-02,Dominos,Dining,4173,Online,41,Success,No,272067
T201884,C102269,2024-01-05,Flipkart,Shopping,4984,Tap,49,Success,No,20482
T201885,C100373,2025-04-13,Coursera,Education,5668,Chip,56,Success,No,66380
T201886,C102112,2025-02-13,Croma,Electronics,20789,Swipe,207,Success,No,48957
T201887,C102249,2024-04-30,MedPlus,Pharmacy,8819,Online,88,Success,No,34458
T201888,C100601,2025-02-20,HP,Fuel,115,Tap,1,Success,No,2942
T201889,C102766,2025-08-12,Reliance Fresh,Grocery,6989,Tap,69,Success,No,40646
T201890,C101473,2024-03-03,Flipkart,Shopping,2396,Tap,23,Success,No,373431
T201891,C101247,2024-06-09,HP,Fuel,4415,Tap,44,Success,No,15596
T201892,C100429,2025-07-04,Flipkart,Shopping,3249,Online,32,Success,No,288061
T201893,C100401,2024-09-23,Dominos,Dining,5284,Swipe,52,Success,No,7777
T201894,C101508,2024-08-21,Dominos,Dining,2781,Swipe,27,Success,No,86344
T201895,C100288,2024-09-09,Electricity,Utilities,4585,Chip,45,Success,No,86359
T201896,C100299,2024-08-21,Taj Hotels,Hotels,4675,Chip,46,Success,No,119151
T201897,C100242,2025-12-10,Apollo,Healthcare,7580,Tap,75,Success,No,130780
T201898,C100054,2024-10-07,Apollo,Healthcare,7840,Online,78,Success,No,206225
T201899,C102894,2025-04-06,MedPlus,Pharmacy,4946,Swipe,49,Success,No,214995
T201900,C102499,2025-06-04,Reliance Fresh,Grocery,9259,Chip,92,Success,No,643415
T201901,C100448,2025-05-29,MakeMyTrip,Travel,49811,Chip,498,Success,No,16865
T201902,C102659,2024-10-18,Dominos,Dining,7797,Swipe,77,Success,No,94337
T201903,C100180,2025-06-25,Dominos,Dining,7793,Tap,77,Success,No,47403
T201904,C102296,2024-08-16,HP,Fuel,6307,Tap,63,Success,No,19318
T201905,C102514,2025-06-10,PVR,Entertainment,1015,Swipe,10,Success,No,28129
T201906,C102480,2025-09-16,Electricity,Utilities,1265,Tap,12,Success,No,86187
T201907,C100745,2024-11-29,HP,Fuel,8945,Swipe,89,Success,No,141286
T201908,C100421,2024-03-14,Croma,Electronics,20553,Chip,205,Success,No,52824
T201909,C101881,2024-09-19,IndianOil,Fuel,1650,Tap,16,Success,No,41856
T201910,C101646,2024-02-29,Croma,Electronics,60969,Tap,609,Success,No,511278
T201911,C100499,2025-02-15,DMart,Grocery,6178,Chip,61,Success,No,334737
T201912,C101372,2024-05-13,Amazon,Shopping,7370,Online,73,Success,No,105988
T201913,C102618,2025-05-17,Croma,Electronics,65115,Swipe,651,Success,No,96824
T201914,C101697,2025-11-10,MakeMyTrip,Travel,57893,Tap,578,Success,No,64832
T201915,C101581,2025-02-02,Apollo,Healthcare,9748,Swipe,97,Success,No,25580
T201916,C102008,2025-07-12,IRCTC,Travel,36421,Chip,364,Success,No,614705
T201917,C102795,2024-05-30,PVR,Entertainment,9417,Swipe,94,Success,No,105981
T201918,C100446,2024-06-18,Dominos,Dining,1814,Online,18,Success,No,41111
T201919,C100788,2024-07-16,HP,Fuel,1719,Chip,17,Success,No,117378
T201920,C102817,2025-10-18,Taj Hotels,Hotels,9506,Tap,95,Success,No,27939
T201921,C102436,2025-04-20,Vijay Sales,Electronics,8432,Online,84,Success,No,49685
T201922,C101415,2024-06-24,Amazon,Shopping,1944,Online,19,Success,No,5680
T201923,C101917,2024-02-27,Dominos,Dining,8649,Swipe,86,Success,No,121651
T201924,C102642,2025-10-27,DMart,Grocery,5434,Online,54,Success,No,14000
T201925,C101599,2025-09-04,DMart,Grocery,5521,Chip,55,Success,No,200842
T201926,C101125,2024-10-20,Apollo,Healthcare,9529,Online,95,Success,No,65265
T201927,C100211,2024-03-31,HP,Fuel,8547,Swipe,85,Success,No,101939
T201928,C100691,2024-05-17,Electricity,Utilities,4362,Swipe,43,Success,No,64487
T201929,C100731,2025-10-31,IndianOil,Fuel,1689,Tap,16,Success,No,32911
T201930,C101284,2024-11-19,MedPlus,Pharmacy,9827,Online,98,Success,No,35411
T201931,C100615,2025-05-19,Amazon,Shopping,9158,Online,91,Success,No,18495
T201932,C102176,2025-06-24,Flipkart,Shopping,7480,Tap,74,Success,No,217070
T201933,C100086,2024-12-23,Amazon,Shopping,5350,Swipe,53,Success,No,20454
T201934,C101018,2024-05-13,PVR,Entertainment,3237,Swipe,32,Success,No,474932
T201935,C102421,2025-03-15,KFC,Dining,4587,Swipe,45,Success,No,54296
T201936,C100250,2024-12-06,Dominos,Dining,7622,Swipe,76,Success,No,48362
T201937,C100120,2025-02-05,HP,Fuel,124,Tap,1,Failed,No,97186
T201938,C102710,2025-01-06,Vijay Sales,Electronics,60581,Online,605,Success,No,103496
T201939,C101029,2024-03-26,IndianOil,Fuel,9732,Swipe,97,Success,No,157737
T201940,C100569,2024-09-04,Reliance Fresh,Grocery,444,Chip,4,Success,No,79634
T201941,C102250,2025-12-20,Flipkart,Shopping,7083,Online,70,Success,No,162853
T201942,C101864,2024-08-13,Reliance Fresh,Grocery,1700,Online,17,Success,No,43832
T201943,C102455,2024-06-17,Electricity,Utilities,5375,Swipe,53,Success,No,77683
T201944,C100477,2025-10-26,Croma,Electronics,54869,Online,548,Success,No,301728
T201945,C101454,2025-02-11,KFC,Dining,7947,Swipe,79,Success,No,452807
T201946,C100578,2025-08-13,Amazon,Shopping,7201,Swipe,72,Success,No,43471
T201947,C100175,2025-09-15,Reliance Fresh,Grocery,9506,Online,95,Success,No,116146
T201948,C101086,2025-01-31,HP,Fuel,6856,Swipe,68,Success,No,652138
T201949,C102624,2024-08-12,Vijay Sales,Electronics,9173,Swipe,91,Success,No,134026
T201950,C101544,2025-07-30,Flipkart,Shopping,8964,Chip,89,Success,No,474290
T201951,C102440,2025-02-05,MedPlus,Pharmacy,5805,Online,58,Success,No,776797
T201952,C100240,2024-02-06,Vijay Sales,Electronics,65927,Online,659,Success,No,1600
T201953,C102731,2024-01-17,Electricity,Utilities,8097,Swipe,80,Success,No,46521
